Time,TI-P17-01-X,TI-P17-01-Y,TI-P17-02-X,TI-P17-02-Y,Label
2024-10-01 10:40:00,-0.0031235,-0.00941533333333333,0.00862283333333333,-0.0207698333333333,0
2024-10-01 10:50:00,-0.00458316666666667,-0.008478,0.0085395,-0.0205963333333333,0
2024-10-01 11:00:00,-0.00344183333333333,-0.00970366666666667,0.0087665,-0.02097,0
2024-10-01 11:10:00,-0.00411702838063439,-0.0103311666666667,0.009013,-0.0211198333333333,0
2024-10-01 11:20:00,-0.00148883333333333,-0.0109598333333333,0.00924883333333334,-0.021246,0
2024-10-01 11:30:00,-0.0024125,-0.00982716666666667,0.00945183333333334,-0.0213555,0
2024-10-01 11:40:00,-0.00275,-0.00813766666666667,0.00983983333333334,-0.0216631666666667,0
2024-10-01 11:50:00,-0.00239966666666667,-0.0102958333333333,0.00993016666666667,-0.0219,0
2024-10-01 12:00:00,-0.00286466666666667,-0.009631,0.00987083333333334,-0.021837,0
2024-10-01 12:10:00,-0.00218533333333333,-0.00960683333333334,0.00983883333333334,-0.0219693333333333,0
2024-10-01 12:20:00,-0.00243633333333333,-0.00914016666666667,0.0100336666666667,-0.0219978333333333,0
2024-10-01 12:30:00,-0.00267733333333333,-0.0118905,0.0100403333333333,-0.0220941666666667,0
2024-10-01 12:40:00,-0.003684,-0.00865125208681135,0.0100772954924875,-0.0219522537562604,0
2024-10-01 12:50:00,-0.00259366666666667,-0.0114648333333333,0.00996850000000001,-0.0219753333333333,0
2024-10-01 13:00:00,-0.003331,-0.0121591666666667,0.0101738333333333,-0.022191,0
2024-10-01 13:10:00,-0.000892833333333333,-0.00904416666666667,0.0102525,-0.02209,0
2024-10-01 13:20:00,0.0008635,-0.009854,0.0103448333333333,-0.0220956666666667,0
2024-10-01 13:30:00,0.00243433333333333,-0.00892883333333333,0.0102861666666667,-0.0221395,0
2024-10-01 13:40:00,0.0012325,-0.00807883333333333,0.0104046666666667,-0.0221305,0
2024-10-01 13:50:00,1.55e-05,-0.00869933333333334,0.0103545,-0.0220243333333333,0
2024-10-01 14:00:00,0.000496333333333333,-0.00904516666666666,0.010352,-0.0221388333333333,0
2024-10-01 14:10:00,0.00108533333333333,-0.0100821666666667,0.0102806666666667,-0.0220566666666667,0
2024-10-01 14:20:00,-0.00141421404682274,-0.00981483333333333,0.0102386666666667,-0.0220145,0
2024-10-01 14:30:00,-0.000587333333333333,-0.0101001666666667,0.0102003333333333,-0.0219988333333333,0
2024-10-01 14:40:00,-0.00150033333333333,-0.0034005,0.0103428333333333,-0.0218088333333333,0
2024-10-01 14:50:00,-0.00293639398998331,-0.004009,0.0107791666666667,-0.02157,0
2024-10-01 15:00:00,-0.0033075,-0.003449,0.0108293333333333,-0.0214871666666667,0
2024-10-01 15:10:00,-0.00463966666666667,-0.00640983333333333,0.0107058333333333,-0.0214843333333333,0
2024-10-01 15:20:00,-0.0041175,-0.00721116666666666,0.0105313333333333,-0.0212626666666667,0
2024-10-01 15:30:00,-0.0012225,-0.00806166666666667,0.0103058333333333,-0.0210571666666667,0
2024-10-01 15:40:00,-0.00370716666666667,-0.006056,0.00996700000000001,-0.0207546666666667,0
2024-10-01 15:50:00,-0.0032025,-0.010844983277592,0.00961505016722409,-0.0207576923076923,0
2024-10-01 16:00:00,-0.000556833333333334,-0.0103225,0.0093715,-0.0205383333333333,0
2024-10-01 16:10:00,-0.00295533333333333,-0.0112786666666667,0.00919350000000001,-0.020287,0
2024-10-01 16:20:00,-0.000816333333333333,-0.0104103505843072,0.00892988313856427,-0.0201267111853088,0
2024-10-01 16:30:00,-0.00335,-0.01071,0.00871699999999999,-0.0199656666666667,0
2024-10-01 16:40:00,-0.002404,-0.010589,0.00854466666666666,-0.0198156666666667,0
2024-10-01 16:50:00,-0.00277066666666667,-0.00788616666666667,0.0085555,-0.0197491666666667,0
2024-10-01 17:00:00,0.000828,-0.0084505,0.00858816666666666,-0.0198946666666667,0
2024-10-01 17:10:00,-0.00250966666666667,-0.010577,0.00846283333333333,-0.0196268333333333,0
2024-10-01 17:20:00,-0.00250383333333333,-0.00709033333333333,0.0085215,-0.019671,0
2024-10-01 17:30:00,-0.002841,-0.0108813333333333,0.008322,-0.0195888333333333,0
2024-10-01 17:40:00,-0.001523,-0.011007,0.00820533333333333,-0.0194458333333333,0
2024-10-01 17:50:00,-0.0012165,-0.00782833333333333,0.008322,-0.0193635,0
2024-10-01 18:00:00,-0.0009025,-0.008396,0.0081995,-0.0191463333333333,0
2024-10-01 18:10:00,-0.00156533333333333,-0.009764,0.00803533333333333,-0.0191488333333333,0
2024-10-01 18:20:00,-0.000614,-0.0110675,0.00803216666666667,-0.0190306666666667,0
2024-10-01 18:30:00,-0.001162,-0.0108315,0.00799033333333333,-0.0190816666666667,0
2024-10-01 18:40:00,-0.00139866666666667,-0.00839066666666667,0.00795016666666667,-0.0189281666666667,0
2024-10-01 18:50:00,-0.00183616666666667,-0.0121043333333333,0.00801316666666667,-0.018962,0
2024-10-01 19:00:00,-0.001283,-0.00756033333333333,0.0079875,-0.0190651666666667,0
2024-10-01 19:10:00,-0.00170566666666667,-0.0108393333333333,0.0080325,-0.0190718333333333,0
2024-10-01 19:20:00,-0.000774666666666667,-0.008688,0.0080805,-0.019435,0
2024-10-01 19:30:00,-0.000695,-0.0099235,0.00837366666666667,-0.0195646666666667,0
2024-10-01 19:40:00,-0.0008145,-0.0108228333333333,0.00850416666666666,-0.0199138333333333,0
2024-10-01 19:50:00,-0.00161816666666667,-0.00991216666666666,0.00862966666666667,-0.0199976666666667,0
2024-10-01 20:00:00,6.81666666666667e-05,-0.011172,0.0087935,-0.0203193333333333,0
2024-10-01 20:10:00,-0.00155833333333333,-0.008639,0.00902916666666667,-0.0205548333333333,0
2024-10-01 20:20:00,-0.0038295,-0.0082425,0.00921866666666667,-0.0208125,0
2024-10-01 20:30:00,-0.000407,-0.0103898333333333,0.00945283333333334,-0.0211528333333333,0
2024-10-01 20:40:00,-0.000707166666666666,-0.0116048333333333,0.00960883333333334,-0.0213475,0
2024-10-01 20:50:00,0.001047,-0.0122988333333333,0.00987600000000001,-0.0217713333333333,0
2024-10-01 21:00:00,-0.0006755,-0.0123173333333333,0.0100945,-0.0219515,0
2024-10-01 21:10:00,-0.0005295,-0.0124683333333333,0.0104208333333333,-0.0225021666666667,0
2024-10-01 21:20:00,0.000401,-0.00954466666666666,0.0106618333333333,-0.022559,0
2024-10-01 21:30:00,-2.18333333333332e-05,-0.0128661666666667,0.010885,-0.0229203333333333,0
2024-10-01 21:40:00,-0.000235,-0.0112708333333333,0.0111453333333333,-0.0230358333333333,0
2024-10-01 21:50:00,0.000148833333333333,-0.010724,0.011563,-0.0235096666666667,0
2024-10-01 22:00:00,-0.000710333333333333,-0.0126,0.0117948333333333,-0.0239868333333333,0
2024-10-01 22:10:00,-0.000677666666666666,-0.0126678333333333,0.01205,-0.0239775,0
2024-10-01 22:20:00,-0.000667333333333333,-0.0124646666666667,0.0125215,-0.0244728333333333,0
2024-10-01 22:30:00,0.000276333333333333,-0.0087535,0.0128321666666667,-0.0251095,0
2024-10-01 22:40:00,-0.0007005,-0.0111551666666667,0.013337,-0.0255248333333333,0
2024-10-01 22:50:00,0.000367666666666666,-0.013118,0.0133816666666667,-0.025954,0
2024-10-01 23:00:00,-0.000162333333333334,-0.0123746666666667,0.0138055,-0.0260235,0
2024-10-01 23:10:00,0.000850833333333333,-0.0115325,0.0140788333333333,-0.0265731666666667,0
2024-10-01 23:20:00,0.000195333333333333,-0.0123743333333333,0.0142493333333333,-0.0267741666666667,0
2024-10-01 23:30:00,-0.000155166666666667,-0.0128465,0.0143148333333333,-0.0271013333333333,0
2024-10-01 23:40:00,0.000705333333333333,-0.0103115,0.0142751666666667,-0.0271508333333333,0
2024-10-01 23:50:00,-0.0003135,-0.0142903333333333,0.0144715,-0.0275046666666667,0
2024-10-02 00:00:00,-0.000618333333333333,-0.00984316666666666,0.0144671666666667,-0.0276661666666667,0
2024-10-02 00:10:00,-5.54999999999999e-05,-0.0126768333333333,0.0146456666666667,-0.0277753333333333,0
2024-10-02 00:20:00,-0.000459166666666667,-0.0119168333333333,0.0145298333333333,-0.0276876666666667,0
2024-10-02 00:30:00,-0.000433333333333333,-0.0104491666666667,0.0146268333333333,-0.0275568333333333,0
2024-10-02 00:40:00,0.000907666666666667,-0.013615,0.0145868333333333,-0.027677,0
2024-10-02 00:50:00,-0.000575666666666667,-0.0121338333333333,0.0146206666666667,-0.0278103333333333,0
2024-10-02 01:00:00,9.08333333333333e-05,-0.0144221666666667,0.0145996666666667,-0.0279993333333333,0
2024-10-02 01:10:00,0.0007855,-0.0125123333333333,0.014605,-0.027949,0
2024-10-02 01:20:00,0.000403333333333333,-0.00937616666666666,0.0145731666666667,-0.0279033333333333,0
2024-10-02 01:30:00,-8.43333333333333e-05,-0.012684,0.0140175,-0.027871,0
2024-10-02 01:40:00,0.000360666666666667,-0.0104985,0.0138131666666667,-0.0278411666666667,0
2024-10-02 01:50:00,0.0005395,-0.0131251666666667,0.0136556666666667,-0.027925,0
2024-10-02 02:00:00,0.000794,-0.0122146666666667,0.0135658333333333,-0.0278753333333333,0
2024-10-02 02:10:00,-0.000501833333333333,-0.0123101666666667,0.0133903333333333,-0.0277745,0
2024-10-02 02:20:00,0.000679166666666667,-0.012732,0.0132335,-0.0279513333333333,0
2024-10-02 02:30:00,0.000944833333333334,-0.011462,0.0132331666666667,-0.0278013333333333,0
2024-10-02 02:40:00,-0.000919333333333333,-0.0104268333333333,0.0133105,-0.0278348333333333,0
2024-10-02 02:50:00,-0.000805666666666667,-0.0134666666666667,0.013258,-0.0277676666666667,0
2024-10-02 03:00:00,0.000382470784641068,-0.0131441666666667,0.0132208333333333,-0.0276276666666667,0
2024-10-02 03:10:00,-0.0013075,-0.0131416666666667,0.0131755,-0.0278938333333333,0
2024-10-02 03:20:00,-0.000298333333333333,-0.0107951666666667,0.0131669449081803,-0.0276085,0
2024-10-02 03:30:00,0.000458166666666667,-0.0127086666666667,0.013081,-0.0276028333333333,0
2024-10-02 03:40:00,-0.00119683333333333,-0.0116696666666667,0.013167,-0.0277235,0
2024-10-02 03:50:00,-0.0001585,-0.0114243333333333,0.0129618333333333,-0.0278068333333333,0
2024-10-02 04:00:00,-0.0016015,-0.0126561666666667,0.013036,-0.0276465,0
2024-10-02 04:10:00,0.00127933333333333,-0.0133725,0.0130375,-0.0276533333333333,0
2024-10-02 04:20:00,0.0012745,-0.012117,0.013037,-0.0276531666666667,0
2024-10-02 04:30:00,0.0020085,-0.0127110183639399,0.0129985,-0.0276921535893155,0
2024-10-02 04:40:00,-0.000236166666666667,-0.0115921666666667,0.0130373333333333,-0.027822,0
2024-10-02 04:50:00,-0.000504166666666667,-0.0142191666666667,0.0129755,-0.0278153333333333,0
2024-10-02 05:00:00,-0.000119333333333333,-0.0131898333333333,0.0129718333333333,-0.0277301666666667,0
2024-10-02 05:10:00,2.99999999999999e-06,-0.0107941666666667,0.0126896666666667,-0.0278011666666666,0
2024-10-02 05:20:00,0.000177333333333333,-0.0124126666666667,0.0127061666666667,-0.0279345,0
2024-10-02 05:30:00,0.000656333333333333,-0.0139011666666667,0.012848,-0.0278135,0
2024-10-02 05:40:00,0.0007725,-0.0144601666666667,0.0129083333333333,-0.0278513333333333,0
2024-10-02 05:50:00,0.0003215,-0.0113781666666667,0.0128866666666667,-0.0278086666666667,0
2024-10-02 06:00:00,-0.000290333333333333,-0.0130383333333333,0.0128903333333333,-0.027983,0
2024-10-02 06:10:00,0.0021055,-0.0119253333333333,0.012864,-0.0278863333333333,0
2024-10-02 06:20:00,0.0021605,-0.011367,0.0128713333333333,-0.0278071666666667,0
2024-10-02 06:30:00,0.001855,-0.012121,0.0128661666666667,-0.0279478333333333,0
2024-10-02 06:40:00,-0.000321333333333333,-0.0126431666666667,0.0127783333333333,-0.0279396666666667,0
2024-10-02 06:50:00,-0.000874,-0.0124575,0.0128196666666667,-0.027995,0
2024-10-02 07:00:00,0.000345,-0.0121375,0.0126861666666667,-0.0280943333333333,0
2024-10-02 07:10:00,0.00133033333333333,-0.0117611666666667,0.0128536666666667,-0.0280458333333333,0
2024-10-02 07:20:00,0.000431719532554257,-0.012428,0.0128915,-0.028074,0
2024-10-02 07:30:00,0.00119883333333333,-0.0123778333333333,0.0128385,-0.0282178333333333,0
2024-10-02 07:40:00,0.00033,-0.0135846666666667,0.0128168614357262,-0.0282415,0
2024-10-02 07:50:00,-0.000248166666666667,-0.0125228333333333,0.012877,-0.0281805,0
2024-10-02 08:00:00,0.000873166666666667,-0.0143243333333333,0.0127585,-0.028357,0
2024-10-02 08:10:00,0.000973833333333334,-0.0120111666666667,0.0126518333333333,-0.0282853333333333,0
2024-10-02 08:20:00,0.00186266666666667,-0.0140175,0.0126393333333333,-0.0283243333333333,0
2024-10-02 08:30:00,-3.29999999999999e-05,-0.0120318333333333,0.0125956666666667,-0.028521,0
2024-10-02 08:40:00,-0.0008815,-0.0149878333333333,0.0124498333333333,-0.0285136666666667,0
2024-10-02 08:50:00,0.000890333333333334,-0.0128794657762938,0.0123551666666667,-0.0286367278797997,0
2024-10-02 09:00:00,-0.0018095,-0.0112893333333333,0.0121628333333333,-0.0284798333333333,0
2024-10-02 09:10:00,0.000890333333333333,-0.0120236666666667,0.0118781666666667,-0.02861,0
2024-10-02 09:20:00,-0.0020475,-0.0142601666666667,0.011495,-0.0286878333333333,0
2024-10-02 09:30:00,-0.002569,-0.0132755,0.0112205,-0.0288416666666667,0
2024-10-02 09:40:00,-0.000689166666666667,-0.0137026666666667,0.010904,-0.0287703333333333,0
2024-10-02 09:50:00,-0.000409333333333333,-0.0146201666666667,0.0107455,-0.0287981666666667,0
2024-10-02 10:00:00,-0.000710756302521008,-0.0114488333333333,0.0102805,-0.029508,0
2024-10-02 10:10:00,-0.000460767946577629,-0.0125198333333333,0.00990533333333334,-0.0290406666666667,0
2024-10-02 10:20:00,-0.00158583333333333,-0.0130866666666667,0.00954151260504203,-0.0287243333333333,0
2024-10-02 10:30:00,-0.00126133333333333,-0.0116301666666667,0.00926093489148582,-0.028504,0
2024-10-02 10:40:00,-0.00281183333333333,-0.0128195,0.00898583333333333,-0.0282253333333333,0
2024-10-02 10:50:00,-0.00228783333333333,-0.0139341666666667,0.00866483333333333,-0.0280105,0
2024-10-02 11:00:00,-0.000683666666666667,-0.0127148333333333,0.00843466666666666,-0.0278586666666667,0
2024-10-02 11:10:00,0.00162416666666667,-0.0149903333333333,0.0083115,-0.0278058333333333,0
2024-10-02 11:20:00,5.51666666666666e-05,-0.00857616666666667,0.007984,-0.0276105,0
2024-10-02 11:30:00,-0.00262483333333333,-0.0123453781512605,0.0078085,-0.0276961344537815,0
2024-10-02 11:40:00,-0.00241516666666667,-0.0136746243739566,0.00754283333333333,-0.0279826377295493,0
2024-10-02 11:50:00,-0.0012585,-0.015526,0.007179,-0.0279993333333333,0
2024-10-02 12:00:00,-0.00202316666666667,-0.0122526666666667,0.00709,-0.0274555,0
2024-10-02 12:10:00,-0.00252166666666667,-0.0156073333333333,0.00669216666666667,-0.0274815,0
2024-10-02 12:20:00,-0.0023915,-0.016902,0.006528,-0.0273923333333333,0
2024-10-02 12:30:00,-0.0011745704467354,-0.0148106666666667,0.00634633333333333,-0.0272535,0
2024-10-02 12:40:00,-0.00303716666666667,-0.0140735,0.00606383333333333,-0.027418,0
2024-10-02 12:50:00,-0.0013345,-0.0209313333333333,0.00584948453608247,-0.0270891666666667,0
2024-10-02 13:00:00,-0.00156083333333333,-0.0142246666666667,0.00564983333333333,-0.026844,0
2024-10-02 13:10:00,-0.00417762938230384,-0.0145843333333333,0.005341,-0.0265983333333333,0
2024-10-02 13:20:00,-0.00397966666666667,-0.0147551666666667,0.005425,-0.0264866666666667,0
2024-10-02 13:30:00,-0.00334023372287145,-0.0171165,0.00495993322203673,-0.0262965,0
2024-10-02 13:40:00,-0.000388,-0.0140591666666667,0.0049085,-0.0259773333333333,0
2024-10-02 13:50:00,-0.0035205,-0.0148896666666667,0.0045118530884808,-0.0256778333333333,0
2024-10-02 14:00:00,-0.00263706176961603,-0.0184773195876289,0.00426416666666667,-0.0253699312714777,0
2024-10-02 14:10:00,-0.001693,-0.0187666666666667,0.003905,-0.0249246666666667,0
2024-10-02 14:20:00,-0.0022905,-0.019287,0.00368280467445743,-0.0247248333333333,0
2024-10-02 14:30:00,-0.00127016666666667,-0.0182558333333333,0.00361733333333333,-0.0244026666666667,0
2024-10-02 14:40:00,-0.000561666666666666,-0.0192325542570951,0.003613,-0.0240908180300501,0
2024-10-02 14:50:00,-0.00230868113522538,-0.0165425,0.00350966666666667,-0.0238335,0
2024-10-02 15:00:00,-0.00112866666666667,-0.0203300500834724,0.0034135,-0.023713856427379,0
2024-10-02 15:10:00,-0.000728833333333333,-0.0197166666666667,0.00361585976627713,-0.023276,0
2024-10-02 15:20:00,-0.00187307692307692,-0.0145403333333333,0.00364,-0.0229215,0
2024-10-02 15:30:00,-0.00149333333333333,-0.0156409015025042,0.003534,-0.0227210350584307,0
2024-10-02 15:40:00,-0.000259,-0.0194853333333333,0.00364531772575251,-0.0225015,0
2024-10-02 15:50:00,-0.00144,-0.0169135,0.00354966666666667,-0.0222016666666667,0
2024-10-02 16:00:00,-0.00102683333333333,-0.017784,0.00370933333333333,-0.02219,0
2024-10-02 16:10:00,-0.00200466666666667,-0.0231931666666667,0.0038445,-0.0223466666666667,0
2024-10-02 16:20:00,-0.000963833333333333,-0.02200367278798,0.00399633333333333,-0.0230791318864775,0
2024-10-02 16:30:00,-0.000801333333333333,-0.0192791666666667,0.00410916666666667,-0.0229108333333333,0
2024-10-02 16:40:00,-0.000765666666666667,-0.0190791666666667,0.0041685,-0.0225136666666667,0
2024-10-02 16:50:00,-0.000127833333333333,-0.0180135451505017,0.00432433333333333,-0.0226404682274247,0
2024-10-02 17:00:00,-0.00208866666666667,-0.0202496666666667,0.00443016666666667,-0.022118,0
2024-10-02 17:10:00,0.00121133333333333,-0.019484,0.00442983333333333,-0.0217336666666667,0
2024-10-02 17:20:00,0.000121666666666667,-0.018216,0.00479366666666667,-0.0218696666666667,0
2024-10-02 17:30:00,-0.00172020033388982,-0.0203011666666667,0.00470516666666667,-0.02246,0
2024-10-02 17:40:00,-0.000503,-0.0211931666666667,0.00488616666666667,-0.0226231666666667,0
2024-10-02 17:50:00,-0.000506166666666667,-0.0201101666666667,0.00507395659432387,-0.022807,0
2024-10-02 18:00:00,-0.0001585,-0.019234,0.00518416666666667,-0.0228465,0
2024-10-02 18:10:00,0.000501833333333333,-0.0198771666666667,0.00537083333333333,-0.0228613333333333,0
2024-10-02 18:20:00,5.31666666666666e-05,-0.0204786666666667,0.00563866666666667,-0.022438,0
2024-10-02 18:30:00,-0.000169,-0.020048,0.00585966666666667,-0.0216893333333333,0
2024-10-02 18:40:00,-1.9e-05,-0.0190686666666667,0.006137,-0.0217725,0
2024-10-02 18:50:00,-0.0001655,-0.0196695,0.00638966666666667,-0.0216908333333333,0
2024-10-02 19:00:00,-0.0023105,-0.0188325542570952,0.00671416666666667,-0.0218707846410685,0
2024-10-02 19:10:00,0.000254666666666667,-0.0200031666666667,0.0071355,-0.0221456666666667,0
2024-10-02 19:20:00,0.00116683333333333,-0.0193948333333333,0.00730383333333333,-0.0224428333333333,0
2024-10-02 19:30:00,0.000294333333333333,-0.0181688333333333,0.00751316666666667,-0.0226983333333333,0
2024-10-02 19:40:00,-0.000180166666666667,-0.0192781666666667,0.00774566666666667,-0.0229468333333333,0
2024-10-02 19:50:00,0.0009335,-0.0164381666666667,0.00798616666666667,-0.0233246666666666,0
2024-10-02 20:00:00,-0.000198,-0.0191473333333333,0.00823049999999999,-0.0236941666666667,0
2024-10-02 20:10:00,-0.000253166666666667,-0.0199188333333333,0.00834966666666666,-0.0239928333333333,0
2024-10-02 20:20:00,-0.000518,-0.0175096666666667,0.00855783333333333,-0.0243108333333333,0
2024-10-02 20:30:00,-0.000705166666666667,-0.0177526666666667,0.008511,-0.024707,0
2024-10-02 20:40:00,-0.00106933333333333,-0.0177826666666667,0.00868066666666666,-0.0249401666666667,0
2024-10-02 20:50:00,0.000474666666666667,-0.0197311666666667,0.00898683333333334,-0.0254561666666667,0
2024-10-02 21:00:00,-0.00124216666666667,-0.019002,0.00903183333333334,-0.026168,0
2024-10-02 21:10:00,0.00161483333333333,-0.0194403333333333,0.00907683333333334,-0.0266725,0
2024-10-02 21:20:00,0.000552333333333333,-0.0186848333333333,0.00935116666666668,-0.0264766666666667,0
2024-10-02 21:30:00,0.00137233333333333,-0.0192231666666667,0.00959333333333334,-0.0264228333333333,0
2024-10-02 21:40:00,-0.000396833333333333,-0.0201513333333333,0.00983983333333334,-0.0263026666666667,0
2024-10-02 21:50:00,0.000527833333333333,-0.0182051666666667,0.0099285,-0.0264978333333333,0
2024-10-02 22:00:00,0.000784166666666667,-0.01848,0.0101305,-0.0265433333333333,0
2024-10-02 22:10:00,0.000892,-0.018275,0.0103863333333333,-0.0267828333333333,0
2024-10-02 22:20:00,3.81666666666667e-05,-0.020168,0.0104455,-0.0268761666666667,0
2024-10-02 22:30:00,0.000314,-0.017064,0.0106671666666667,-0.0269315,0
2024-10-02 22:40:00,0.00103183333333333,-0.0150598333333333,0.0107168333333333,-0.0271313333333333,0
2024-10-02 22:50:00,0.000275833333333333,-0.0160638333333333,0.0109691666666667,-0.0273565,0
2024-10-02 23:00:00,0.00157183333333333,-0.02058,0.0111468333333333,-0.027548,0
2024-10-02 23:10:00,0.000510666666666667,-0.0171825,0.0112681666666667,-0.0276871666666667,0
2024-10-02 23:20:00,-0.000136166666666667,-0.0202598333333333,0.0113985,-0.0277353333333333,0
2024-10-02 23:30:00,0.0012945,-0.0167393333333333,0.0113963333333333,-0.0280278333333333,0
2024-10-02 23:40:00,-7.95e-05,-0.0193586666666667,0.0115063333333333,-0.0280913333333333,0
2024-10-02 23:50:00,3.94999999999998e-05,-0.0160603333333333,0.0115701666666667,-0.0282848333333333,0
2024-10-03 00:00:00,1.75e-05,-0.0172846666666667,0.0115843333333333,-0.0284478333333333,0
2024-10-03 00:10:00,0.000971166666666667,-0.0168575,0.0117393333333333,-0.0286465,0
